author id,created_at,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
1133157243669667840,2022-02-17 23:59:17+00:00,1494461481718620160,es,0,0,0,0,Twitter for Android,"#PetroEsPacifico Petro es nuestro presidente, el presidente que necesita Colombia."
1430197209283416065,2022-02-17 23:59:17+00:00,1494461479650840576,es,0,0,0,0,Twitter for Android,En colombia se acabará la diatriba política cuando se acabe el terrorismo y el narcotráfico porque de ahí sale la plata para comprar conciencia y doblegar la justicia y así nunca habrá paz en colombia ni para los colombianos
799754839190343680,2022-02-17 23:59:15+00:00,1494461473652944897,es,0,0,0,0,Wasi.co,VENTA CASA CON RENTA VILLAMARIA URAPANES en Villamaría/Caldas/Colombia en Venta https://t.co/AIfZbiUPB8
1463129763652898826,2022-02-17 23:59:13+00:00,1494461463368511492,es,4,0,1,0,Twitter for Android,"@Amal_0107 @CamiloRomero @PactoCol @petrogustavo @EsmeHernandezSi @intiasprilla @PizarroMariaJo @MafeCarrascal @MirandaBogota @LeonFredyM @LuisCarlosLealA @GustavoBolivar Le sugiero que se organice con Inti Asprilla (y luego le doy otros nombres) para solicitar un curso de gramática, a ver si logran escribir algo con sentido. Como en Colombia hay libre empresa, le aseguro que va a encontrar una oferta que se acomode a su presupuesto."
219336060,2022-02-17 23:59:11+00:00,1494461456288567297,es,1,0,0,0,Twitter for Android,"Se juntan un grupo de criminales colonialistas convocados por @vox_es aquí en Colombia, Sí, los mismos expresidentes que destrozaron nuestro país y se lo entregaron a los multimillonarios españoles y culpan a Petro de que en Colombia no los apoyen. #VoxFueraDeColombia"
2306605482,2022-02-17 23:59:11+00:00,1494461454891642883,es,0,0,0,0,dlvr.it,Petro resume en una palabra por qué las encuestas arrojan tanto pesimismo en Colombia - Revista Semana https://t.co/mugckljJf4
2306605482,2022-02-17 23:59:07+00:00,1494461440924610577,es,0,0,0,0,dlvr.it,"Los destinos más acogedores de Colombia para los turistas, según Booking - El Tiempo https://t.co/Bzvfuc0fW3"
909124938,2022-02-17 23:59:06+00:00,1494461434608164872,es,0,0,0,1,Twitter for Android,"@BluRadioCo @CNE_COLOMBIA @MirandaBogota Jajajajajaja...siempre se jactan diciendo las típicas frases de cajón: ""se realizará una exhaustiva investigación"", ""Llegaremos a las últimas instancias"", ""hemos Delegado un equipo especializado para investigar"".
Sigue lista...
jajajajaja...y no pasa más allá de lo mediático."
2801281612,2022-02-17 23:59:04+00:00,1494461425883959297,es,3,0,1,1,Twitter Web App,"""Sin conectividad no hay ciudad inteligente. Hay que reducir los costos de producción porque hoy los operadores tenemos un insumo carísimo que es el espectro y #Colombia tiene el espectro más caro del mundo, cinco veces más caro que el promedio de Latinoamérica"" @marcelocataldo https://t.co/3P4QtaQRwd"
1083785258166861827,2022-02-17 23:59:03+00:00,1494461423925276677,es,4,0,0,0,Twitter for Android,Mutis de Colombia!! @CinemarkCol si va a transmitir el concierto https://t.co/N27K8M46oU
2769478040,2022-02-17 23:59:03+00:00,1494461421266079751,es,0,0,1,0,TweetDeck,"⏱️ ¡Se termina el primer tiempo!
🆚 Pasto 1-0 Cali
🏆 #LigaBetPlay
🏟️ Libertad 
🔗 https://t.co/hexo6k91ES"
314865723,2022-02-17 23:59:00+00:00,1494461411065577472,es,0,0,0,0,Twitter Web App,♻️ La historia de la periodista colombiana que viajó de Colombia a Ecuador en bicicleta... https://t.co/o1e7ZmfUyj
297441331,2022-02-17 23:58:58+00:00,1494461401196376067,es,0,0,0,0,Twitter for Android,@Cine_Colombia no le tengas miedo al éxito y consigue el concierto de @BTS_twt
1198424481393467392,2022-02-17 23:58:57+00:00,1494461397383540768,es,2,0,0,2,Twitter Web App,Otra prueba mas de q el centro demoniaco y #UribeparacoHpta son el ala politica del Narcoparamilitarismo en Colombia https://t.co/Z9VyeHrwVA
281834831,2022-02-17 23:58:56+00:00,1494461393784999936,es,0,0,0,0,Twitter for Android,"@richizuluaga La bobocracia que además, cómo aquí en Colombia, elige un emperador."
525414994,2022-02-17 23:58:53+00:00,1494461379889225734,es,0,0,0,0,Twitter for Android,"@ProgresaLatam En Colombia lo admiran, en cambio el Grupo de Puebla = Socialismo del Siglo XXI= Comunismo= Foro de Sao Paulo."
1479969354674585603,2022-02-17 23:58:52+00:00,1494461375933997056,es,1,0,0,0,Twitter for Android,"@ycmconde Las utilidades de las empresas energéticas en el periodo 2021 han sido alucinantes, en Colombia mañana esa acción mínimo llega a 12.000"
324026050,2022-02-17 23:58:51+00:00,1494461370061967368,es,0,0,0,0,Twitter for iPhone,@joseluis535 @darcyquinnr @lafm Nada es comparable con la crueldad de esta mujer con seres pudriéndose en la selva es la traficadora de humanos de la COLOMBIA HUMANA
1304499359061626883,2022-02-17 23:58:50+00:00,1494461367826456583,es,7,0,2,1,Twitter for Android,"ARMY COLOMBIA Cinemark acaba de confirmar que también va transmitir el concierto ahhhhhhhh esperaba mucho está noticia 🇨🇴

@BTS_twt #PTD_ON_STAGE_SEOUL #Dance_in_cinemas  #PermissiontoDance #PTDLIVEVIEWING https://t.co/ycp0GS5bzP"
69721946,2022-02-17 23:58:44+00:00,1494461344745152515,es,6,0,1,3,Twitter for Android,Que no se note la impunidad @JEP_Colombia https://t.co/fF480D3UZi
1264355469142917122,2022-02-17 23:58:44+00:00,1494461344728424454,es,0,0,0,0,Twitter for Android,@petrogustavo Usted quiere multiplicar por 1000000000000 su riqueza robar a Colombia destruir a Colombia usted es un hampon asesino guerrillero terrorista secuestrador usted es un delincuente el indulto no le quita su prontuario desgraciado
1247442788096118784,2022-02-17 23:58:44+00:00,1494461344631951362,es,0,0,0,0,Twitter for Android,Solo Petristas. Colombia voten...
594243092,2022-02-17 23:58:43+00:00,1494461338348929029,es,1,0,1,0,Twitter for iPhone,@AlexLC32_ @jkvasquez01 @petrogustavo En este documento va a encontrar varias respuestas a sus preguntas. Saludos. https://t.co/P2OtAHVZ3o
1269659711898562561,2022-02-17 23:58:41+00:00,1494461330165833728,es,0,0,0,0,Twitter for Android,@alezdarue @AlvaroUribeVel ESA ES LA COLOMBIA HUMANA.QUE MIEDO DE PERSONAJES MIRENLES LA PINTICA LO DICE TODO.QUE MIEDO.LIBRANOS SEÑOR.
1392985103219970050,2022-02-17 23:58:39+00:00,1494461322989391875,es,0,0,0,0,Twitter for Android,@BluRadioCo Como siempre en colombia..los picaros viven en inpunidad..por parte de nuestros entes investigativos..y asi seguira todo
289462065,2022-02-17 23:58:39+00:00,1494461321261244418,es,3,0,0,3,Twitter for Android,@rcnradio Entonces que carajos es lo que investiga la @JEP_Colombia si no han dado lugares donde están los desaparecidos piden disculpas a carcajadas y no a habido nada de reparación a las víctimas
1366953360881033221,2022-02-17 23:58:37+00:00,1494461311618621449,es,0,0,0,0,Twitter for Android,@AABenedetti @petrogustavo Entre las plazas y las urnas hay mucho trecho...por que petro podrá ser lo que sea pero jamás presidente de colombia... 🤡😂😂😂😂
1470466585,2022-02-17 23:58:36+00:00,1494461307176865793,es,0,0,0,0,Twitter for Android,"@danielamercadom En países desarrollados con buen sistema de educación (Europa) generalmente es de 9 am a 3 pm, en Colombia los pelaos llegan es a dormir."
1362567560353312768,2022-02-17 23:58:34+00:00,1494461299253731332,es,0,0,0,0,Twitter Web App,"@petrogustavo OJALÁ CONVIERTAS TODAS TUS PALABRAS EN --&gt; HECHOS &lt;-- , POR EL BIEN DE COLOMBIA"
2350232347,2022-02-17 23:58:33+00:00,1494461296606998530,es,0,0,0,1,dlvr.it,"Países Bajos realizará millonaria inversión en Colombia, según el Gobierno nacional https://t.co/O2EoLI6vgZ"
72577202,2022-02-17 23:58:31+00:00,1494461289254592514,es,7,0,0,0,Twitter for iPhone,@ricarospina @CNE_COLOMBIA @MirandaBogota Estoy con Miranda esa ladrona de la abudineen tendrá más publicidad que nunca pero negativa .
318525376,2022-02-17 23:58:30+00:00,1494461284053823488,es,1,0,0,0,Twitter for Android,Oye al Cali le gana hasta el pasto. Cali campeón de Colombia. Que es lo que pasa (?)
1279117633,2022-02-17 23:58:29+00:00,1494461279989293061,es,0,0,0,0,Twitter for Android,@Tigo_Colombia @nacionaloficial El goleador yeferson duque
3025910242,2022-02-17 23:58:29+00:00,1494461278080933890,es,0,0,4,0,Twitter for Android,@elespectador Sr desde Venezuela le digo si Petro llega al palacio de Nariño le aseguro q' al poco tiempo usted tendrá cargo de conciencia después de ésta declaracion Colombia es un país q' ha desarrollo como estuvo Venezuela y con los comunistas retrocedimos unos 50 años Colombia no lo merece
159234255,2022-02-17 23:58:27+00:00,1494461272083120134,es,0,0,0,0,Twitter for Android,"@JuanManSantos Usted debería ser presidente de Colombia otra vez. 
Mi primer voto lo estrené con su candidatura en su segundo periodo. 
Ojalá se pudiera reelegir por tercera vez. No dudaría en votar por usted. 
Saludos de Buenas noches Señor PRESIDENTE ! 🇨🇴"
1205887892,2022-02-17 23:58:26+00:00,1494461266160717825,es,0,0,0,0,Twitter for Android,Atiendan los consejos y las observaciones del futuro presidente de Colombia. https://t.co/cqcJsrt9dS
842055138730733568,2022-02-17 23:58:25+00:00,1494461262931103745,es,4,0,1,2,Twitter for iPhone,@aydeelizarazoc @WRadioColombia El cambio no es Petro no son los otros candidatos es hora de darle un cambio a la presidencia de nuestro país Colombia 🇨🇴 y es una mujer como la dra Aydee Lizarazo Cubillos no es politiquera y es seria en sus propuestas es honesta trabajadora comprometida entre otras virtudes
168155282,2022-02-17 23:58:21+00:00,1494461244803371010,es,0,0,0,0,Twitter for iPhone,@alexandravasoch @susanamuhamad @petrogustavo @GustavoBolivar @CameloJoaquin @bertha_rey @eduardsarmiento @CMarioLopezJ @yeisoncajamarca @heidy_up @CamiloRomero Han convertido el odio a Uribe en odio a Colombia a todos los q pensamos en un cambio. Pero la realidad es q pasaremos de un patrón a otro. Ustedes nos odian tanto como odian a Uribe pero somo gente del común que no quiere ni a Uribe ni a Petro. Solo queremos menos corruptos.
3709172656,2022-02-17 23:58:20+00:00,1494461243570237443,es,1,0,0,1,Twitter for Android,"Tribus indígenas de @Colombia prohibirian la @CocaCola
La compañía amenaza con demandar a empresa local que comercializa productos de coca con la palabra ""Coca""

El pueblo #NASA ha cultivado las hojas de coca durante miles de años para usos medicinales https://t.co/PgiJJ81tef"
430929910,2022-02-17 23:58:16+00:00,1494461224863551493,es,20,2,0,6,Twitter for Android,"@MeDicenWally @CaracolRadio y Gustavo Gómez @gusgomez1701 dijo hace 2 días que Paola Ochoa era una lumbrera de mujer, q ella en una semana haría q toda  Colombia la conociera.
Que descaro y falta de respeto con el pueblo colombiano.
No lo escuchen más."
1472622972905172993,2022-02-17 23:58:15+00:00,1494461221340340225,es,0,0,0,0,Twitter for Android,"Tiembla🥶 Pueblo Llego el salvador del Mundo""El Narco💉💊 Paraco🐀 Bobolongo ""Ivan Porky🐷Hace una fuerte advertencia a ""Rusia""que no aceptara  amenazas bélica a Ucrania. Sinvergüenza🐀 colocando cortinas de humo?Para distraer el desastre en el q tiene a su País Colombia 🇨🇴 https://t.co/fZPo5KsIVL"
1167968369720614912,2022-02-17 23:58:15+00:00,1494461219700453380,es,0,0,0,0,Twitter for iPhone,Ese mamaracho de equipo es el campeón de Colombia y nos representará en Libertadores?#LALIGAxWIN
1110999087279677441,2022-02-17 23:58:11+00:00,1494461205674668032,es,1,0,1,0,Twitter for Android,"@GustavoRugeles Es increíble como a Petro le tapan absolutamente todo. Es intocable, al menos en Colombia. Ojalá algún día una Corte Federal en US logre vincularlo."
1379386519,2022-02-17 23:58:11+00:00,1494461203086966784,es,0,0,0,0,Wasi.co,Apartamento sur de CALI - La hacienda  en Cali/Valle del Cauca/Colombia en Venta https://t.co/3bgesTk3c9
1586515656,2022-02-17 23:58:09+00:00,1494461196757524484,es,0,0,0,0,Twitter for Android,"@Don_Patriota1 No sea cínico q Colombia sabe q ustedes son los peores delincuentes, ratas dl erario, narcos etc.callese la jeta cabron lameqlos dl uridemonio y sus secuaces https://t.co/XYNakgisOp"
1214579084765872129,2022-02-17 23:58:04+00:00,1494461174490013706,es,3,0,0,2,Twitter Web App,"#PetroEsPacífico, el Pacífico es Colombia con @petrogustavo. Vamos que vamos. @Jokeraton"
40688324,2022-02-17 23:58:00+00:00,1494461156991422465,es,1,0,0,0,TweetDeck,"https://t.co/Rr3RX7jYov 
•Colombia, the Long Path 2 Legal Residency
•EE.UU. sin embajadores en más de la mitad de América Latina
•Libre el extesorero d Hugo Chávez preso en EE. UU.
•Readout of the High-Level Coordination Meeting on #Venezuela
•Alex Saab, informante de la DEA https://t.co/IxmfzSdhbZ"
2801203391,2022-02-17 23:57:58+00:00,1494461151345876993,es,1,0,1,0,Twitter for Android,@lunita0009 Cada vez que dicen eso dan ganas de mandar cuantos días libres tienen otros países jaja no hay que irse tan lejos creo que solo Colombia al lado nos pasa
1255066992945573894,2022-02-17 23:57:58+00:00,1494461150444101639,es,3,0,0,0,Twitter for iPhone,@LiryOnni Cinemark Colombia ya confirmó 😍🤩
168155282,2022-02-17 23:57:57+00:00,1494461146853785616,es,0,0,0,0,Twitter for iPhone,@HOLLMANMORRIS @EnriquePenalosa @ClaudiaLopez @MetroBogota @bienconcreto @ContraloriaBta @LevyRincon @CronicasDeRafa @MeDicenWally @carlosecaicedo @GNavasTalero @mrafael70 @camilaporlavida @CatalinaSuarezB @MJDuzan @WRadioColombia Han convertido el odio a Uribe en odio a Colombia a todos los q pensamos en un cambio. Pero la realidad es q pasaremos de un patrón a otro. Ustedes nos odian tanto como odian a Uribe pero somo gente del común que no quiere ni a Uribe ni a Petro. Solo queremos menos corruptos.
156427253,2022-02-17 23:57:56+00:00,1494461140885245963,es,0,0,0,0,Twitter Web App,"En Venezuela
los venezolanos,
son los dueños 
de su destino.

Y Colombia solo TIENE
que apoyar su decisión. https://t.co/sqtt5teOgi"
1908579691,2022-02-17 23:57:53+00:00,1494461128587550721,es,0,0,0,0,Twitter for Android,@BluRadioCo @CNE_COLOMBIA @MirandaBogota No jodas
2530025076,2022-02-17 23:57:53+00:00,1494461127329255425,es,1,0,0,0,Twitter Web App,"Sección #AdictosAlDerecho por el Dr. Juan Francisco Navarrete. ⚖👨
.
El delito informático como base de la estafa en colombiano 
.
#Estafa #Robo #Delito #beneficiopropio
#codigopenal #revista #revistacensor #abogados #abogadoscolombia #colombia https://t.co/021ndKK92J"
296335141,2022-02-17 23:57:48+00:00,1494461106735222786,es,9,0,0,6,Twitter for Android,"Hoy estuvimos acompañando la socialización del proyecto 'Museo Afro de Colombia' adelantada por el equipo del @museonacionalco. Será un espacio de visibilización de la memoria y las culturas vivas de las comunidades negras, afrocolombianas, raizales y palenqueras de todo el país. https://t.co/1TkttLI1VT"
888534956460453888,2022-02-17 23:57:47+00:00,1494461103576858624,es,0,0,1,0,Twitter for Android,@Cine_Colombia La 2 por fa
517808872,2022-02-17 23:57:44+00:00,1494461090989756419,es,25,0,1,21,Twitter for iPhone,La “primera dama” jamás se excusará. Ya se creen los dueños de COLOMBIA. https://t.co/bZ9KdqDnnT
976080932,2022-02-17 23:57:41+00:00,1494461080113930250,es,0,0,1,0,Twitter for Android,@scarlva22299271 @jbermudez_h @lafm Viva mi Petro querido próximo Presidente de la República de Colombia 2022-2026 🥰🥰🥰 https://t.co/gY1A7KQGN8
1573981454,2022-02-17 23:57:38+00:00,1494461064385335297,es,1,0,0,0,Twitter for Android,#Colombia en #Mexico #mesdelamor #escort conocela 🔄❤🔄❤🔄❤🔄❤💌💌💌💌💌 https://t.co/05uPNzyN1l
460440037,2022-02-17 23:57:37+00:00,1494461060082028546,es,7,0,0,2,Twitter Web App,Mañana el reconocido maestro venezolano Manuel Henández-Silva dirigirá a la Sinfónica Nacional de Colombia en el @teatromayor. ¿Ya tienes tus entradas? Comprálas en Tu Boleta: https://t.co/a3WpsP5thJ 👈 https://t.co/dLFBz8aGoV
2389192118,2022-02-17 23:57:36+00:00,1494461058513317896,es,2,0,0,0,Twitter for iPhone,"@ricarospina @CNE_COLOMBIA @MirandaBogota Les va a tocar enrollarse su proceso, #ColonUp"
114113500,2022-02-17 23:57:35+00:00,1494461052821676037,es,0,0,0,0,Wasi.co,VENTA  APARTAMENTO CL 182 AUTOPISTA en Bogotá D.C./Cundinamarca/Colombia en Venta https://t.co/AbraKHhztI
157758023,2022-02-17 23:57:34+00:00,1494461051055837190,es,2,0,0,0,Twitter for iPhone,De Colombia* https://t.co/bAiBcavNVY
466898633,2022-02-17 23:57:34+00:00,1494461050787442690,es,0,0,0,0,Twitter for Android,"@PalomaSenadora Hombe senadora, sea sería...

Eso es aceptar las infamias de la izquierda con nuestras fuerzas militares.

Lo que hay que hacer es acabar con la @JEP_Colombia"
888097566772121600,2022-02-17 23:57:32+00:00,1494461042109386752,es,0,0,0,0,Wasi.co,Apartamento para la venta en Envigado  en Envigado/Antioquia/Colombia en Venta https://t.co/aNQXUSbCcm
1491624016158900226,2022-02-17 23:57:31+00:00,1494461036048617474,es,0,0,0,0,Twitter for Android,"@VickyDavilaH Yo la admiraba a usted como periodista ,pero me estrelle. como siempre del lado de los narcoparamilitares retírese deje de engañar  alos colombianos usted tan bien es complice de sierta  forma  de todas las atrocidades que pasan en colombia#periodismovendidoes=amatar"
2349760707,2022-02-17 23:57:29+00:00,1494461028817645573,es,1,0,1,2,Twitter for Android,"#17Febrero El codictador venezolano Jorge Rodríguez Gómez @jorgerpsuv, siempre ha cultivado la misión de desinformar a los medios con #FakeNews tan tóxicas como increíbles. Ese alto dirigente de la #TiraníaChavista debe ser juzgado en la @IntlCrimCourt

https://t.co/28cuYJn3i7"
149239247,2022-02-17 23:57:29+00:00,1494461026661773313,es,2,0,1,0,Twitter Web App,"@SantiagoPeye Y pensar que es como el cuarto o quinto medio digital más consultado en Colombia, según leí."
1213055034784509955,2022-02-17 23:57:23+00:00,1494461002871492609,es,0,0,0,0,Twitter for Android,"#PatriotasBoyaca Leonardo Flores fue titular y jugó todo el partido con Patriotas Boyaca que empató (0-0) vs Once Caldas por la Jornada 7 de la Primera División de Colombia.

Marcelino Carreazo fue suplente é ingresó al minuto 79 con Once Caldas."
168155282,2022-02-17 23:57:21+00:00,1494460993686097924,es,0,0,0,0,Twitter for iPhone,@SebasCaballer0 @susanamuhamad @petrogustavo @GustavoBolivar @DavidRacero @nicolaspetroB @Velascomfelipe @ColombiaHumana_ @PactoCol @MoisesAlvaro_ @dquirogac Han convertido el odio a Uribe en odio a Colombia a todos los q pensamos en un cambio. Pero la realidad es q pasaremos de un patrón a otro. Ustedes nos odian tanto como odian a Uribe pero somo gente del común que no quiere ni a Uribe ni a Petro. Solo queremos menos corruptos.
1357141171928244225,2022-02-17 23:57:07+00:00,1494460935653793798,es,0,0,0,0,Instagram,Cali.Valle. Colómbia 🇨🇴 🇨🇴 🇨🇴. https://t.co/OIt7YgOXmB
971059482821357568,2022-02-17 23:57:06+00:00,1494460930343817216,es,3,0,0,3,Twitter Web App,"Un grupo de eurodiputados no consintió las palabras del presidente Iván Duque en el Parlamento Europeo y cuestionó el silencio del organismo ante las denuncias por violaciones de derechos humanos durante el Paro Nacional del 2021

#DerechosHumanos #defensoriadelpueblo #colombia https://t.co/sLLKiY3FtR"
1237914975450128385,2022-02-17 23:57:06+00:00,1494460929706278913,es,0,0,0,0,Twitter for Android,"@jarizabaletaf #NecesitamosQue
#NoMasNarcoUribismo
👀👇😎👇👀
https://t.co/8A21YUkRYs
👀☝️💀☝️👀
Equipo Colombia el otro equipo del paraco!!!
#UribeAnticristoZapateiroDiablo👹
#UribismoRuinaDeColombia https://t.co/y1ZF4gxkWq"
131205492,2022-02-17 23:57:04+00:00,1494460923167363074,es,0,0,1,0,Twitter Web App,@MximoDc74078520 @ventury890 @ricarospina @CNE_COLOMBIA @MirandaBogota ¿Y es que las otras personas que por casualidad comparten el mismo apellido deben sufrir el estigma? ese es el punto de discusión.
17828368,2022-02-17 23:57:03+00:00,1494460919203704834,es,24,0,0,15,ACI Prensa,"Los obispos del @episcoapocol hicieron un llamado al alto al fuego en Colombia, para que cesen la guerra, los homicidios y la violencia en el país. Vía @WSanchezSilva https://t.co/LOiN6BO5uy"
1369878097,2022-02-17 23:57:03+00:00,1494460917366636544,es,0,0,0,0,Twitter for Android,"@elespectador @DeportesEE Si porqué Colombia juega eliminatoria, no clasificatoria."
1445587224460816391,2022-02-17 23:57:02+00:00,1494460912777977863,es,0,0,0,0,Twitter for Android,@0Hell0p Arriba Colombia
324026050,2022-02-17 23:57:01+00:00,1494460910064357376,es,0,0,0,0,Twitter for iPhone,"@Gilbert27082235 @darcyquinnr @lafm Nada es comparable con la crueldad de esta mujer con seres pudriéndose en la selva, es la traficadora de humanos de la “ Colombia humana “"
168155282,2022-02-17 23:56:59+00:00,1494460900962717699,es,0,0,0,0,Twitter for iPhone,@fdbedout Han convertido el odio a Uribe en odio a Colombia a todos los q pensamos en un cambio. Pero la realidad es q pasaremos de un patrón a otro. Ustedes nos odian tanto como odian a Uribe pero somo gente del común que no quiere ni a Uribe ni a Petro. Solo queremos menos corruptos.
817800356734373888,2022-02-17 23:56:56+00:00,1494460887926779911,es,17,0,2,1,Twitter for Android,"@davidstark86 @TotumaStereo 1)Yo misma te lo aclaro. Mis palabras no van dirigidas a atacarte ni tienen sarcasmo. Parto del respeto a tu persona, porq mi indignación con @mluciaramirez se debe justamente a q encuentro  ataca cruelmente la dignidad del venezolano en Colombia."
450714598,2022-02-17 23:56:55+00:00,1494460886957895687,es,0,0,0,0,Alerta Tolima 1420,Contagios por Covid-19 en Colombia continúan por encima de 4.000 https://t.co/25rXQABvE0
4769984573,2022-02-17 23:56:53+00:00,1494460875868196864,es,0,0,0,0,Twitter for Android,"@Melquisedec70 Qué ""horror"" ese Petro con esos ídolos. Debería aprender de esos periodistas ""ejemplares"" que trabajaron con Fernando Londoño, ""el máximo referente ético de Colombia"". https://t.co/WBjTg4RLkr"
3116494839,2022-02-17 23:56:51+00:00,1494460867114582024,es,1,0,1,0,Twitter for Android,"@SGAITANPRENSA @ricarospina @CNE_COLOMBIA @MirandaBogota Totalmente de acuerdo
Se a quien se refieren
Conozco muchos Uribe que aprecio"
2190618753,2022-02-17 23:56:50+00:00,1494460864660971520,es,0,0,0,0,Twitter for Android,"Que raro, por qué será? @JEP_Colombia corte de bandidos defendiendo bandidos, aún queda duda que se necesita de manera urgente la
#PapeletaParaRevocarJepYCortes https://t.co/wJPmaMN1Ao"
