author id,created_at,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet
355042816,2022-02-21 23:59:47+00:00,1495911158821314560,es,0,0,0,0,Twitter for iPhone,despenalización total del aborto en Colombia…en algo vamos progresando ES LEY 💚
33967023,2022-02-21 23:59:46+00:00,1495911155121934337,es,1,0,0,1,Twitter for Android,"@anajuegaconnada Yo recomiendo siempre vivir en Bogotá, para mí ninguna otra ciudad en Colombia tiene lo que da Bogotá y, voy más allá, tan sólo Buenos Aires o Ciudad de Guatemala me parecen una opción en América Latina."
1047479613360943104,2022-02-21 23:59:46+00:00,1495911153981173762,es,1,0,0,0,Twitter for Android,"Despenalizaron el aborto en Colombia, por fin hicieron algo bueno esa manada de hijueputas."
356969801,2022-02-21 23:59:46+00:00,1495911153238790148,es,21,0,0,3,Twitter for iPhone,"¡Bravo Colombia! 👏👏👏

Colombia logra un avance histórico al despenalizar el aborto hasta la semana 24. 

💚💚💚💚💚 https://t.co/F6EoLNWsUO"
17860986,2022-02-21 23:59:45+00:00,1495911148465659908,es,0,0,0,0,Twitter Web App,"@ClaudiaLopez @CConstitucional El aborto debería ser retroactivo. A ver si Colombia se libra de engendros como uste.
#NomasClaudiaLopez"
1092665599,2022-02-21 23:59:44+00:00,1495911145814867968,es,1,0,0,1,Twitter for iPhone,"@CESARAMEJIA Con los cuatro bajo doble llave , Colombia florecería en democracia 🙏🇨🇴💪 !!!"
354630399,2022-02-21 23:59:43+00:00,1495911143105495041,es,9,0,2,1,Twitter for iPhone,Pocas veces Colombia como país me da alegrías y hoy es uno de esos días…enorme avance y recompensa a la lucha de miles! https://t.co/W5VGi6x3PV
1332774383992107012,2022-02-21 23:59:42+00:00,1495911137086423048,es,341,1,9,69,Twitter for Android,"Martin Luther King decía que los crímenes más atroces alguna vez fueron legales, y el día de hoy, Colombia se ha convertido en un ejemplo de ello.

Felicidades Colombia, eres parte del gran cementerio de inocentes."
1329210252907196416,2022-02-21 23:59:42+00:00,1495911135958155268,es,1,0,0,0,Twitter for iPad,@VeronicaJanet @AlertaNews24 Como por colombia 😂
142503243,2022-02-21 23:59:39+00:00,1495911126189629446,es,0,0,0,1,Twitter Web App,"#FocoInformativo || Mundo ➡Colombia aprueba la despenalización parcial del aborto 
#21Febrero #colombia #Aprueba #Despenalizacion #AbortoSeguro #FocoAbortos 
https://t.co/dgpp1mb7WC"
1371147217579479049,2022-02-21 23:59:39+00:00,1495911124344188931,es,14,1,0,8,Twitter for Android,"Seguimos caminando al lado de la gente. Aquí les contamos Que es el lichigueo, actividad que defenderemos con leyes que amparen esta práctica que genera miles de empleos en Colombia, Soy Olga Chivatá la candidata de a pie. @NvLiberalismo #102 @MabelLaraNews  @juanmanuelgalan https://t.co/2GRGVHy2hX"
1251983569632677893,2022-02-21 23:59:37+00:00,1495911117612269569,es,0,0,1,0,Twitter for Android,@xiaotraitor Se despenalizo el aborto en Colombia
1402523006379909123,2022-02-21 23:59:36+00:00,1495911111446745088,es,0,0,2,0,Twitter for Android,"@taegigatiitos Ohhh holaaa, es que despenalizaron el aborto en Colombia, y hay una ex youtuber que es próvida un caso ella y seguro llora cuando vea eso"
1494687000577908740,2022-02-21 23:59:35+00:00,1495911106023415813,es,0,0,0,0,Twitter for Android,"@Fund_CarlosSlim buenas tardes, sr, Carlos. Mi nombre es Martha Cecilia Flores Balderas mi hijo es atleta de alto rendimiento seleccionado nacional karateca, tendrá torneo en San Andrés Colombia, pido su patrocinio para los gastos de este torneo, 👋"
934154322463678465,2022-02-21 23:59:34+00:00,1495911105213960193,es,0,0,0,0,Twitter for Android,@VERNIER501 Que ricoooooo voy en junio para allá 🙏🏻 amo Colombia como amo a mi Venezuela
614493477,2022-02-21 23:59:34+00:00,1495911104748343303,es,0,0,0,0,Twitter for Android,Y curiosamente otros libros tampoco incrementaron tanto su valor. Luego está que el pvp pautado es general y buscalibre esté aprovechándose para incrementarlo en 25 mil pesos más aún así esté en Colombia.
3709172656,2022-02-21 23:59:31+00:00,1495911093251854345,es,54,0,1,20,Twitter for Android,"@CesarOReyesA @SondraM44204338 @Proarbol_Col @RafaelHoracioN2 @paginasmexicana @lorenzolizarazo @CNNVenezuela @NTN24ve @hleonardousedag @patriciajaniot @JCaicedo6 @slizarazoh @nortedecorazon @MonedasColombia @colombia_hist @pamplonillalalo @BaricharaVive @AlcaldiaBaricha @alcalbarichara @CBVBarichara @TallerBarichara @RockBarichara @ladisenoteca @GobdeSantander @OpinaSantander @ICACOLOMBIA @MinAgricultura @APinchote @TurismoSantande @ANZORC_OFICIAL @juank_2005 @figuerjoda @CaracolBga @Santandereanos_ @AmoBucaramanga @Histor1a @MinAmbienteCo @FAO_Colombia @FAOAmericas @PamplonCultural @elespectador @CaracolRadio @hbonillanoticia @ProfeLRodriguez @deyabarrerol @jflafaurie @rayportij @PEspinosaC @RicardoFerro_ Se mueve este oso de anteojos captado por una cámara trampa en el Parque Nacional Natural Tatamá

Especie denominada el Jardinero del bosque es de vital importancia para el equilibrio de los ecosistemas de páramo

@ParquesColombia
#Diainternacionaldeloso
 https://t.co/0J66QM24M4"
260443183,2022-02-21 23:59:31+00:00,1495911091049750534,es,0,0,0,0,Twitter for Android,"En un país tan desigual como Colombia es muy complejo hablar de vida, no estoy de acuerdo con la decisión, pero puedo entender esa lucha por que soy mujer y ahora madre.
#abortolegal #ESLEY"
148913456,2022-02-21 23:59:30+00:00,1495911087920881671,es,1,0,0,0,Twitter for iPhone,Buen día para celebrarte Colombia. 👏 https://t.co/NBUJaEyTEm
405723862,2022-02-21 23:59:30+00:00,1495911087723749376,es,0,0,1,0,Twitter for iPhone,"@cami_torres_j No pero es válido para colombia, con un plantel súper limitado"
229151808,2022-02-21 23:59:30+00:00,1495911085517545473,es,1402,8,27,119,Twitter for Android,"¡Más unidos que nunca! 👊🏻

🔜 Comenzamos a preparar el partido del jueves ante Atlético Nacional (Colombia).

#CONMEBOL𝗟𝗶𝗯𝗲𝗿𝘁𝗮𝗱𝗼𝗿𝗲𝘀 2022.

#Olimpia𝗡𝘂𝗻𝗰𝗮Para ⚪⚫⚪ https://t.co/PqgYn5wmFf"
320465104,2022-02-21 23:59:29+00:00,1495911082644414466,es,0,0,0,0,Twitter for Android,Venga Colombia 💚💚💚💚💚💚💚✊🏽✊🏽✊🏽💚💚💚💚
61889306,2022-02-21 23:59:29+00:00,1495911081264431107,es,13,0,0,7,Twitter for Android,Hoy es un día de luto para nuestra nación Colombia 🇨🇴 Esta imagen muestra un bebé en la semana 24 de gestación: Y la corte constitucional acaba de aprobar el asesinato de bebés hasta el mes sexto. Inaudito y completamente asqueroso. 🇨🇴 🙏🏻 https://t.co/KFnQg9YZgk
1274553213597945856,2022-02-21 23:59:28+00:00,1495911079137976322,es,0,0,0,0,Twitter for Android,Así anda la #JusticiaSocialista en México en Chile en Venezuela en Nicaragua en Perú en Ecuador en #Colombia https://t.co/K5btIwXj4m
146231150,2022-02-21 23:59:28+00:00,1495911077657423875,es,0,0,0,0,Twitter for iPhone,#Colombia ustedes muy bien!
2281308684,2022-02-21 23:59:27+00:00,1495911075576954880,es,1,0,0,1,Twitter Web App,"🔴EN VIVO: Ahora Gustavo Petro llega A RíoHacha Guajira. ""La Colombia que en la tv no muestran y que el mal gobierno desconoce."" https://t.co/C2FS4RHGY6"
1207531729331859457,2022-02-21 23:59:27+00:00,1495911073861574657,es,0,0,0,0,Twitter for Android,"Buen avance en la despenalizacion del aborto en Colombia. Las mujeres están en todo su derecho! 

#abortolegal
ES LEY"
753030928646168576,2022-02-21 23:59:22+00:00,1495911053179461633,es,4,0,1,2,Twitter Web App,@princesslove_2 @R0470miguelhr @juanitacatano @ColombiaHumana_ Burra Armenia pero no en Colombia 🤣🤣🤣 Armenia es un país y antigua república soviética en la región montañosa del Cáucaso entre Asia y Europa. Tarada instrúyase https://t.co/NJlH1RO1qz
731948539,2022-02-21 23:59:19+00:00,1495911042504966148,es,0,0,0,0,Twitter for Android,@NoticiasCaracol Colombia avanzando al Progre....Dios nos perdone....
1062333445253332992,2022-02-21 23:59:19+00:00,1495911040202293248,es,7,0,1,1,Twitter Web App,"@Matador000 @DiegoASantos Al contrario @DiegoASantos está mostrando la verdad, antes que venga la dictadura de Petro con su amigo Maduro, a dejar más pobre a Colombia, podemos opinar con libertad."
1485431029271826440,2022-02-21 23:59:15+00:00,1495911023148163085,es,1,0,0,1,Twitter for Android,"Mire la última perla de la podrida corte constitucional comunista de Colombia, https://t.co/zpipI3H8KI"
1481391571228663809,2022-02-21 23:59:14+00:00,1495911019205599232,es,3,0,2,2,Twitter Web App,"Falta una hora para Masterchef Celebrity Colombia 2022… Únete a nuestros diferentes hilos donde haremos diversas preguntas durante la transmisión del primer capítulo, con el #MasterChefCelebrity , etiquetando a @CanalRCN @MasterChefCo y  @Tuclaqueta ¿Estás Listo? https://t.co/Rdg97uwand"
2610580765,2022-02-21 23:59:14+00:00,1495911018186391562,es,1,0,0,0,Twitter Web App,"@jbagbam Hasta siempre. El congreso de Colombia (y el ejecutivo) está compuesto en su mayoría por personas sin principios que se mueven por intereses superficiales, que no conocen la constitución o no les importa su violación-Ni siquiera sabrían que hacer si pensaran que la corte está mal"
266811560,2022-02-21 23:59:12+00:00,1495911011387416576,es,2,0,1,1,Twitter Web App,"Disculpen, pero se necesita ser bien #ImbécilesyCobardes para actuar así. 
Pero los jueces no hacen nada, declaran inocentes a pillos, ¿vamos a caer en lo que en #Colombia, andar armados y protegernos?
@PoliciaECUA @Udat50490579 @AlexandraVelaP @FiscaliaEcuador @CJudicaturaEc https://t.co/XPOBpmx2SG"
1121550776059428866,2022-02-21 23:59:11+00:00,1495911008904392707,es,0,0,0,0,Twitter for Android,"@carolinagomezsn Póngase a chillar porque, aquí estamos peor que Venezuela 

Pero confiando en las capacidades de nuestro amigo y próximo PRESIDENTE de COLOMBIA vamos a cambiar este chiquero de país

El Pacto Histórico tiene juventud y grandes líderes para gobernar por muchos años!!!!"
1163573230873010186,2022-02-21 23:59:11+00:00,1495911008614895617,es,4,0,0,0,Twitter for iPhone,se despenalizó el aborto el colombia hoy por fin!!!!!!
177389112,2022-02-21 23:59:11+00:00,1495911007423717382,es,5,0,0,1,Twitter for iPhone,pocas veces en colombia las instituciones actúan activamente para reivindicar a quienes han sido y fueron histórica y estructuralmente oprimidxs. lo de hoy se celebra por todas las que judicializaron por decidir y las que murieron por tener que hacerlo clandestinamente #Eslegal💚
2310987208,2022-02-21 23:59:10+00:00,1495911005049786369,es,0,0,1,0,Twitter for Android,@NoticiasCaracol La masacre está legalizada en Colombia
1338689716179394561,2022-02-21 23:59:09+00:00,1495910999819526158,es,1,0,1,1,Twitter for Android,Voy a ignorar el hecho de que realmente ocurrió por influencia mundial solo para decir que el aborto se despenalizó en colombia sin tanta bulla y maricada solo para desprestigiar a los argentinos
325073866,2022-02-21 23:59:07+00:00,1495910990201901056,es,2,0,0,1,Twitter for Android,Horrendo Colombia 🇨🇴 Aborto;
375902687,2022-02-21 23:59:07+00:00,1495910989962919937,es,5,0,0,0,Twitter for Android,"@blou @sonataopso No es necesario, su respuesta será: ""Si, pero no; no, pero sí. En el gobierno Narniano de la Colombia Humana prohibiré los embarazos por Decreto. El uribista que embarace a una petriste será castrado""."
2268969323,2022-02-21 23:59:06+00:00,1495910985529450502,es,20,0,0,0,Twitter for Android,quiero abrazar a todas las  mujeres en colombia las amooo con extrema locura
1400633926947852289,2022-02-21 23:59:05+00:00,1495910980349571072,es,0,0,0,0,Blog2Social APP,"Los sopladores de vidrio de Murano sobrevivieron a plagas, pandemias y la competencia de cristales más baratos de Asia. Pero los precios del gas podrían finalmente hacer desaparecer los afamados cristales de Murano.

https://t.co/U7hsHJA0Nu"
872771798,2022-02-21 23:59:03+00:00,1495910972480962560,es,7,0,0,7,Twitter for iPhone,#TurbanteNaranjaYA lo único que se merece es la cárcel pero no en Colombia
814304017564233728,2022-02-21 23:59:02+00:00,1495910971042410501,es,0,0,0,0,Twitter Web App,@Primicias COMIENZA LA EXTINCION DE LOS NIÑOS EN COLOMBIA
1120449781,2022-02-21 23:59:02+00:00,1495910970539003908,es,0,0,0,0,Twitter for Android,"@Jutha28627396 @wenurbina_ Dicen que son de Costa Rica, pero algunos son de Colombia."
1404915397279764485,2022-02-21 23:59:02+00:00,1495910968353865731,es,0,0,0,0,Twitter Web App,"Doctrina conservadora,
preservar la vida
Si en #Colombia gracias a la Corte hoy se puede matar a un bebé después de dos meses de nacido, porqué no se despenalizan todas las actividades criminales de una vez por todas, por ejemplo, despenalizar el consumo y tráfico de drogas.... https://t.co/xWckfutOid"
98426301,2022-02-21 23:59:00+00:00,1495910959319330823,es,100,0,1,3,Twitter for iPhone,"Siempre es un increíble momento para traer esta foto al TL y recordar que:

¡LA MATERNIDAD SERÁ DESEADA O NO SERÁ! Aborto libre, gratuito, legal y seguro para todas en Colombia 💚💚💚💚 https://t.co/mepT0uVusY"
912615708,2022-02-21 23:58:59+00:00,1495910958211940354,es,1,0,0,0,Twitter for iPhone,"Oigan a este… 
Ganaron?
Felicidades? 
@MartinSantosR celebra y se alegra que en Colombia haya asesinato de bebés indefensos. https://t.co/TbjhgGM2bl"
3713541863,2022-02-21 23:58:57+00:00,1495910949458526208,es,1,0,0,0,Twitter for Android,COLOMBIA TE AMO https://t.co/bChbtUfLKs
221258418,2022-02-21 23:58:56+00:00,1495910946228916224,es,4,0,0,4,Twitter Web App,"Esa mujer es de lo peor que se ha parido en Colombia intrigante,corrupta y apátrida.  #TurbanteNaranjaYA"
1205301619237310469,2022-02-21 23:58:56+00:00,1495910944786030598,es,0,0,0,0,Twitter Web App,"Este hecho histórico no fuera posible sin el arduo e incansable trabajo de las feministas, del cual nuestras hermanas #CatólicasFeministas de @CDD_Colombia han sido parte importante en la lucha por el #derechoadecidir
es #LEYenCOLOMBIA
#SeráLey en toda América Latina y el Caribe. https://t.co/mxmzzWAa3k"
892757983448485888,2022-02-21 23:58:56+00:00,1495910944614064132,es,5,0,0,0,Twitter for Android,"@woselsaltarin @Alejand63312843 @RafaelRosete La ganó en tres paises, en mexico, chime y en colombia"
1311491042747854854,2022-02-21 23:58:56+00:00,1495910944366596096,es,0,0,0,0,Twitter Web App,"@USEmbassyBogota @VickyDavilaH @CorteSupremaJ El cartel de la toga @CorteSupremaJ  NO soltara a OTONIEL hasta que acuse a @AlvaroUribeVel de delitos.

La @JEP_Colombia esta ansiosa que pase eso."
562564665,2022-02-21 23:58:55+00:00,1495910941078269953,es,0,0,0,0,Twitter for Android,"@IvanCepedaCast @JEP_Colombia @ComisionVerdadC En este caso, no se podría solicitar una declaración en vivo ? 
Para evitar que puedan ser adulteradas o nuevamente borradas"
704792344567087104,2022-02-21 23:58:55+00:00,1495910940763734019,es,0,0,0,0,Twitter for Android,"#abortolegal Apoyan:
Aborto
Grupos guerrilleros
Terrorismo disfrazado en protesta
Cultivos ilícitos
Consumo estupefacientes
Asesinatos miembros fuerza pública
Acabar el esmad
País inviable, no vemos futuro, Colombia la hunde la izquierda"
738382791885328384,2022-02-21 23:58:55+00:00,1495910939593424900,es,3,0,0,1,Twitter for Android,"@RandyCorreaVE Eso demuestra cuánto  le pesan las huevas  ""q descaro el de la fiscalía  "" y los grandes robos  q se efectúan  en Colombia ?  Q tristeza  de justicia"
260871480,2022-02-21 23:58:54+00:00,1495910935655075843,es,4,0,0,0,Twitter for Android,"El grupo Consular (@UKinColombia) tuvo la oportunidad de visitar y recorrer el Museo del Saber en Gestión del Riesgo de Desastres, el cual tiene como misión conservar, registrar y documentar la colección histórica de la implementación de Gestión del Riesgo en Colombia. https://t.co/OHLaOW2CoO"
170727301,2022-02-21 23:58:53+00:00,1495910933461454851,es,0,0,0,0,Twitter for Android,@ColombiaSolida1 hola cuantos fiscales hay en Colombia y que no exista uno solo que defienda la Institución @FiscaliaCol de los ataques improperios y desprestigio. Es el colmo cómo permiten que ese periodista Gonzalo Guillen los califique en esa forma. Denuncien ese bandido. https://t.co/EOitFGrojq
999662978000674817,2022-02-21 23:58:53+00:00,1495910933142675460,es,0,6,1,0,Twitter for Android,"#Noalaborto #Provida Empezaron con unas causales, ya van en ¡24 meses!! de vida del indefenso. Que horror! Cómo dueles Colombia. Son unos asesinos"
1140843645526052864,2022-02-21 23:58:53+00:00,1495910932484132864,es,0,0,0,0,Twitter for Android,Hoy ganó Colombia. Se legalizó el aborto.
1427677764317024261,2022-02-21 23:58:52+00:00,1495910925664235528,es,1,0,1,1,Twitter Web App,"@Dona_Pily2 Señor, perdona a Colombia. La semana 24 son seis meses. bebes prematuramente han nacido a esa edad. Lo llaman avance histórico. Es terrible."
799307425656504320,2022-02-21 23:58:51+00:00,1495910925156638726,es,1,0,0,0,TweetDeck,"Corte Constitucional de Colombia despenaliza el aborto hasta las 24 semanas de gestación
https://t.co/3KagEpPbQf https://t.co/2vW6hQocQS"
152478962,2022-02-21 23:58:50+00:00,1495910919641182210,es,1,0,0,0,Twitter Web App,@CNE_COLOMBIA @Registraduria Vendidos a Quintero cuanto billete les esta pasando
204586369,2022-02-21 23:58:49+00:00,1495910915153223681,es,7,0,0,2,Twitter for Android,"Es interesante la noticia sobre aprobación del aborto en Colombia, seguramente habrá gente a favor y otros en contra. Pero me pregunto para cuando una ley que incluya dentro de nuestro modelo educativo la educación sexual como medida preventiva de embarazos, ETS, etc, etc, etc."
2469385669,2022-02-21 23:58:49+00:00,1495910914515738624,es,1,0,0,0,Twitter for Android,"COLOMBIA*
La emoción no me da para escribir bien  🤭"
3082693319,2022-02-21 23:58:48+00:00,1495910911139328006,es,0,0,0,0,Twitter Web App,"@malamuertemari esta bien, lo guardare para el siguiente paso importante de colombia"
782740363396149248,2022-02-21 23:58:48+00:00,1495910909516124162,es,0,0,1,0,Twitter for Android,"@DeLaCalleHum Cual discriminación, ese cuento no convence, en Colombia las leyes las  acomodan a su conveniencia, aborto como método de planificacion  por que no aprobaron el Pomeroy gratis a las que no quieren tener hijos"
2593262850,2022-02-21 23:58:45+00:00,1495910896681562112,es,1,0,0,0,Twitter for iPhone,Aborto libre en colombia ❤️❤️❤️
53093491,2022-02-21 23:58:44+00:00,1495910893816885253,es,20,3,1,7,Twitter Web App,"Qué ha dicho la @CConstitucional en su reciente sentencia que despenaliza el aborto hasta la semana 24 en Colombia. Aquí un pequeño y preliminar 🧵
#AbortoLegal #CausaJustaPorElAborto"
312991835,2022-02-21 23:58:42+00:00,1495910884178280450,es,0,0,0,0,Twitter for Android,@PGuillermoSerra Te pido una oración por Colombia 🙏🇨🇴
73987940,2022-02-21 23:58:41+00:00,1495910880856391686,es,0,0,1,0,Twitter for iPhone,"@vibuca @SergioGuzmanE Vivi a hoy 21 de Febrero estás tarde para empezar a pensar en un candidato. No se puede seguir votando “en contra de Petro” que es lo que ha hecho Colombia en los últimos años y dime cómo estamos. 
Insisto, el argumento no puede ser que el man no sirve, dime entonces quien sí"
146848689,2022-02-21 23:58:40+00:00,1495910877362589706,es,0,0,0,0,Twitter for iPhone,"@philgunson Bueno sería lo mismo, pero no es igual, Putin es de la izquierda moderna y sofisticada, artistas del  engaño e ivan duque es ivan duque , o sea que si Putin gobernará Colombia Pdvsa sería filial de Rosbeft"
1225110568312414209,2022-02-21 23:58:40+00:00,1495910876808949761,es,1,0,0,0,Twitter for iPhone,Corte Constitucional de Colombia 🇨🇴 *
1473518906853756928,2022-02-21 23:58:39+00:00,1495910874606972929,es,0,0,0,0,Twitter for iPhone,"Dios que balanceo tan verraco, la despenalización pendió de un hilo. Vivir en Colombia es una ruleta rusa panix PEEEEERO BUEEEEEENO YA GANARON 💚💚💚💚💚"
1267428804428955650,2022-02-21 23:58:39+00:00,1495910874577522693,es,0,0,0,0,Twitter for Android,"Oficialmente el aborto es completamente legal en Colombia
Ya no es un tabú, ya no será un tema de religión, EL ABORTO ES UN TEMA DE SALUD. https://t.co/VKtSSAypPA"
1427629368591978510,2022-02-21 23:58:39+00:00,1495910872841175042,es,0,0,0,0,Twitter for Android,"@VickyDavilaH Colombia es una miseria porque la justicia es una asociacion criminal no hace justicia por todos loa actos de corrupción pero hace justicia con unos bebés inocentes, es un país de psicó patas enfermos"
1298287407834562561,2022-02-21 23:58:39+00:00,1495910871817760770,es,0,0,0,0,Twitter for Mac,ES LEY EL ABORTO EN COLOMBIA
210335643,2022-02-21 23:58:37+00:00,1495910865324892162,es,0,0,0,0,Twitter for Android,"@mindefensa, no nos digamos mentiras. Aquí en Polombia el mayor número de habitantes sabemos que ese famoso intento de fuga es una vil mentira para que no se sepa la verdad y por eso toda su payasada y las grabadoras las robo el mismo estado 

https://t.co/NzewW4cj6M"
3713541863,2022-02-21 23:58:37+00:00,1495910864847007752,es,1,0,0,0,Twitter for Android,VIVA COLOMBIA VIVA FALCAO https://t.co/bE27kvJKuX
1157753929419153408,2022-02-21 23:58:35+00:00,1495910857452236804,es,28,3,4,24,Twitter for iPhone,Estos son los mayores asesinos de bebés en Colombia . @ArgiroCasta888 @anamarqr @ANIABELLO_R @AndreitaCardi @Fannygonzalezt @Lopera_Zea22 @elkin_isaza @DanielSanin https://t.co/jKaYbYT63g
1711158001,2022-02-21 23:58:35+00:00,1495910856974286851,es,0,0,0,0,Twitter for Android,"La justicia en Colombia está secuestrada desde hace décadas por la mafia narco-politica, más criminal y corrupta. https://t.co/sELwjMQ87V"
207700874,2022-02-21 23:58:35+00:00,1495910855883603970,es,1,0,0,0,Twitter for iPhone,En vez de ayudar a promover y destrabar los procesos de adopción en Colombia … pasa lo inimaginable. #Provida
322799333,2022-02-21 23:58:35+00:00,1495910854801436677,es,1,0,1,1,Twitter for iPhone,@PenagosRueda @JAC_LaEsmeralda @Bogota @CodensaEnergia @Superservicios @CGR_Colombia Hola Zoraida cordial saludo. Gracias por tu reporte. Daremos el trámite pertinente.
3713541863,2022-02-21 23:58:34+00:00,1495910852763041795,es,0,0,0,0,Twitter for Android,VIVA COLOMBIA VIVA FALCAO https://t.co/FCatzqs8jS
1399598918,2022-02-21 23:58:32+00:00,1495910845443981320,es,0,0,0,0,Twitter for Android,"@Tigo_Colombia Les he dicho mil veces, falta de atención e.incumplimiento en servicios solicitados"
3000198738,2022-02-21 23:58:31+00:00,1495910837709590532,es,0,0,0,2,Twitter for Android,"Se está dilatando mucho el asunto de Teodora... y nada bueno se puede esperar de @JEP_Colombia, @CorteSupremaJ, @CConstitucional y demás embelecos judiciales. 
#TurbanteNaranjaYa
#TurbanteNaranjaYa"
1428529013899812866,2022-02-21 23:58:30+00:00,1495910833557278723,es,2,0,0,0,Twitter for iPhone,ABORTO LIBRE EN COLOMBIA MI GENTE
176593386,2022-02-21 23:58:28+00:00,1495910825529425921,es,1,0,1,0,Twitter for iPhone,"La justicia constitucional moderna, no solo pasa en Colombia, es activa, influyente. Sus decisiones tienen repercusiones políticas. Ahora bien, el debate público es político, pero en la Corte siempre es jurídico y hasta científico, las demandas tienen argumentos jurídicos sólidos https://t.co/qotMNegUnD"
